timestamp,symbol,open,high,low,close,volume
2026-01-05 09:30:00,TSTW,100.0,100.0113,99.9339,99.948,1015.2
2026-01-05 09:31:00,TSTW,99.948,99.9499,99.8781,99.8829,902.4
2026-01-05 09:32:00,TSTW,99.8829,99.8961,99.8286,99.8402,999.2
2026-01-05 09:33:00,TSTW,99.8402,99.9036,99.8274,99.8966,1003.3
2026-01-05 09:34:00,TSTW,99.8966,99.9098,99.8479,99.8487,1018.4
2026-01-05 09:35:00,TSTW,99.8487,99.867,99.8123,99.8146,990.8
2026-01-05 09:36:00,TSTW,99.8146,99.8226,99.7915,99.797,978.6
2026-01-05 09:37:00,TSTW,99.797,99.8507,99.7909,99.8185,1020.6
2026-01-05 09:38:00,TSTW,99.8185,99.8278,99.7609,99.7779,974.4
2026-01-05 09:39:00,TSTW,99.7779,99.7902,99.7261,99.7358,994.3
2026-01-05 09:40:00,TSTW,99.7358,99.773,99.7324,99.763,1037.2
2026-01-05 09:41:00,TSTW,99.763,99.787,99.7597,99.7739,1005.8
2026-01-05 09:42:00,TSTW,99.7739,99.7817,99.7645,99.7773,1033.9
2026-01-05 09:43:00,TSTW,99.7773,99.7844,99.7518,99.7613,927.1
2026-01-05 09:44:00,TSTW,99.7613,99.8491,99.7468,99.8361,986.2
2026-01-05 09:45:00,TSTW,99.8361,99.8385,99.8105,99.8193,915.9
2026-01-05 09:46:00,TSTW,99.8193,99.8642,99.8124,99.859,1035.6
2026-01-05 09:47:00,TSTW,99.859,99.8781,99.8324,99.8494,1042.9
2026-01-05 09:48:00,TSTW,99.8494,99.8764,99.8391,99.8743,954.0
2026-01-05 09:49:00,TSTW,99.8743,99.8916,99.8697,99.8822,978.6
2026-01-05 09:50:00,TSTW,99.8822,99.8877,99.8434,99.8491,1022.8
2026-01-05 09:51:00,TSTW,99.8491,99.8805,99.8489,99.8735,940.2
2026-01-05 09:52:00,TSTW,99.8735,99.9058,99.872,99.8958,1024.0
2026-01-05 09:53:00,TSTW,99.8958,99.9211,99.8701,99.8918,978.8
2026-01-05 09:54:00,TSTW,99.8918,99.8978,99.8284,99.842,933.9
2026-01-05 09:55:00,TSTW,99.842,99.9123,99.8309,99.9069,981.1
2026-01-05 09:56:00,TSTW,99.9069,99.9212,99.8916,99.8966,953.3
2026-01-05 09:57:00,TSTW,99.8966,99.9032,99.8067,99.8103,1042.0
2026-01-05 09:58:00,TSTW,99.8103,99.8114,99.73,99.738,970.3
2026-01-05 09:59:00,TSTW,99.738,99.7631,99.7344,99.7391,1011.6
2026-01-05 10:00:00,TSTW,99.7391,99.7513,99.7187,99.748,948.8
2026-01-05 10:01:00,TSTW,99.748,99.7878,99.7302,99.7659,1041.8
2026-01-05 10:02:00,TSTW,99.7659,99.7717,99.6989,99.7195,968.0
2026-01-05 10:03:00,TSTW,99.7195,99.7416,99.6932,99.7084,1031.8
2026-01-05 10:04:00,TSTW,99.7084,99.7803,99.6647,99.7503,1015.7
2026-01-05 10:05:00,TSTW,99.7503,99.7823,99.6969,99.7009,1020.7
2026-01-05 10:06:00,TSTW,99.7009,99.71,99.678,99.6801,959.4
2026-01-05 10:07:00,TSTW,99.6801,99.6903,99.6646,99.688,1053.3
2026-01-05 10:08:00,TSTW,99.688,99.6888,99.6371,99.6636,916.3
2026-01-05 10:09:00,TSTW,99.6636,99.7203,99.6459,99.7128,1006.5
2026-01-05 10:10:00,TSTW,99.7128,99.7447,99.6642,99.6765,951.7
2026-01-05 10:11:00,TSTW,99.6765,99.6905,99.6256,99.6314,1041.9
2026-01-05 10:12:00,TSTW,99.6314,99.6412,99.6226,99.6293,992.2
2026-01-05 10:13:00,TSTW,99.6293,99.6485,99.5655,99.568,977.3
2026-01-05 10:14:00,TSTW,99.568,99.5778,99.5638,99.576,1079.0
2026-01-05 10:15:00,TSTW,99.576,99.5932,99.5595,99.587,1065.3
2026-01-05 10:16:00,TSTW,99.587,99.6666,99.5686,99.6638,1021.4
2026-01-05 10:17:00,TSTW,99.6638,99.7722,99.6611,99.7464,931.6
2026-01-05 10:18:00,TSTW,99.7464,99.836,99.7329,99.8194,980.8
2026-01-05 10:19:00,TSTW,99.8194,99.8195,99.7972,99.7997,1032.2
2026-01-05 10:20:00,TSTW,99.7997,99.8714,99.79,99.8701,1016.9
2026-01-05 10:21:00,TSTW,99.8701,99.8827,99.8493,99.8676,897.5
2026-01-05 10:22:00,TSTW,99.8676,99.8814,99.831,99.8509,956.1
2026-01-05 10:23:00,TSTW,99.8509,99.8558,99.8117,99.8267,1001.5
2026-01-05 10:24:00,TSTW,99.8267,99.8959,99.8163,99.8936,1026.9
2026-01-05 10:25:00,TSTW,99.8936,99.9084,99.8773,99.9057,988.8
2026-01-05 10:26:00,TSTW,99.9057,99.9549,99.8776,99.9171,1004.5
2026-01-05 10:27:00,TSTW,99.9171,99.9391,99.8939,99.9028,957.3
2026-01-05 10:28:00,TSTW,99.9028,99.974,99.8929,99.963,1015.8
2026-01-05 10:29:00,TSTW,99.963,99.979,99.947,99.9549,892.6
2026-01-05 10:30:00,TSTW,99.9549,99.9813,99.9282,99.9502,956.2
2026-01-05 10:31:00,TSTW,99.9502,99.9667,99.8583,99.8858,1106.5
2026-01-05 10:32:00,TSTW,99.8858,99.8914,99.8221,99.8272,1145.3
2026-01-05 10:33:00,TSTW,99.8272,99.8309,99.7662,99.7779,1086.4
2026-01-05 10:34:00,TSTW,99.7779,99.7799,99.7385,99.7591,1021.7
2026-01-05 10:35:00,TSTW,99.7591,99.7626,99.7374,99.7458,988.1
2026-01-05 10:36:00,TSTW,99.7458,99.7987,99.7405,99.7964,1023.6
2026-01-05 10:37:00,TSTW,99.7964,99.8072,99.7917,99.7964,1002.7
2026-01-05 10:38:00,TSTW,99.7964,99.9247,99.7906,99.9011,995.1
2026-01-05 10:39:00,TSTW,99.9011,99.9189,99.8415,99.8455,961.8
2026-01-05 10:40:00,TSTW,99.8455,99.8594,99.7514,99.7582,1024.0
2026-01-05 10:41:00,TSTW,99.7582,99.7622,99.7339,99.7347,944.5
2026-01-05 10:42:00,TSTW,99.7347,99.7384,99.7272,99.7295,985.4
2026-01-05 10:43:00,TSTW,99.7295,99.733,99.5985,99.6011,1073.6
2026-01-05 10:44:00,TSTW,99.6011,99.6275,99.5776,99.5825,1014.8
2026-01-05 10:45:00,TSTW,99.5825,99.5955,99.5009,99.5059,1086.4
2026-01-05 10:46:00,TSTW,99.5059,99.5109,99.4337,99.4532,996.9
2026-01-05 10:47:00,TSTW,99.4532,99.5575,99.4466,99.5398,1029.1
2026-01-05 10:48:00,TSTW,99.5398,99.5742,99.5354,99.5618,1087.2
2026-01-05 10:49:00,TSTW,99.5618,99.5766,99.5092,99.5269,1003.3
2026-01-05 10:50:00,TSTW,99.5269,99.5445,99.5061,99.5174,1039.1
2026-01-05 10:51:00,TSTW,99.5174,99.5775,99.5164,99.5539,1091.0
2026-01-05 10:52:00,TSTW,99.5539,99.5766,99.5184,99.528,941.4
2026-01-05 10:53:00,TSTW,99.528,99.5285,99.4591,99.4773,965.1
2026-01-05 10:54:00,TSTW,99.4773,99.5102,99.4682,99.4929,966.4
2026-01-05 10:55:00,TSTW,99.4929,99.5092,99.4867,99.5081,885.4
2026-01-05 10:56:00,TSTW,99.5081,99.517,99.3961,99.405,1080.8
2026-01-05 10:57:00,TSTW,99.405,99.4843,99.3923,99.4788,920.9
2026-01-05 10:58:00,TSTW,99.4788,99.5355,99.4753,99.5195,971.5
2026-01-05 10:59:00,TSTW,99.5195,99.5459,99.5172,99.533,1011.7
2026-01-05 11:00:00,TSTW,99.533,99.5671,99.5171,99.5521,992.4
2026-01-05 11:01:00,TSTW,99.5521,99.6374,99.5398,99.6262,993.7
2026-01-05 11:02:00,TSTW,99.6262,99.6686,99.6063,99.6684,1010.1
2026-01-05 11:03:00,TSTW,99.6684,99.7188,99.6335,99.7105,1042.8
2026-01-05 11:04:00,TSTW,99.7105,99.7346,99.6035,99.6103,989.7
2026-01-05 11:05:00,TSTW,99.6103,99.6999,99.5916,99.6758,1005.4
2026-01-05 11:06:00,TSTW,99.6758,99.6824,99.6283,99.6361,919.9
2026-01-05 11:07:00,TSTW,99.6361,99.6708,99.5647,99.5655,1013.8
2026-01-05 11:08:00,TSTW,99.5655,99.599,99.5634,99.5884,976.4
2026-01-05 11:09:00,TSTW,99.5884,99.6079,99.5779,99.5999,1038.0
2026-01-05 11:10:00,TSTW,99.5999,99.6221,99.594,99.6097,991.0
2026-01-05 11:11:00,TSTW,99.6097,99.6115,99.584,99.5965,1026.1
2026-01-05 11:12:00,TSTW,99.5965,99.6187,99.4966,99.5316,900.3
2026-01-05 11:13:00,TSTW,99.5316,99.5734,99.5287,99.5691,966.1
2026-01-05 11:14:00,TSTW,99.5691,99.6365,99.5488,99.6355,1054.5
2026-01-05 11:15:00,TSTW,99.6355,99.6444,99.5714,99.5936,1004.6
2026-01-05 11:16:00,TSTW,99.5936,99.6057,99.5499,99.5757,955.6
2026-01-05 11:17:00,TSTW,99.5757,99.611,99.5686,99.5954,930.9
2026-01-05 11:18:00,TSTW,99.5954,99.6093,99.4947,99.5038,993.4
2026-01-05 11:19:00,TSTW,99.5038,99.5136,99.4439,99.4503,973.3
2026-01-05 11:20:00,TSTW,99.4503,99.4722,99.4305,99.4668,990.5
2026-01-05 11:21:00,TSTW,99.4668,99.4828,99.3879,99.3929,982.9
2026-01-05 11:22:00,TSTW,99.3929,99.4141,99.3877,99.4121,1055.7
2026-01-05 11:23:00,TSTW,99.4121,99.517,99.4097,99.5159,1097.6
2026-01-05 11:24:00,TSTW,99.5159,99.5209,99.4733,99.4737,1053.8
2026-01-05 11:25:00,TSTW,99.4737,99.4975,99.4009,99.432,1015.7
2026-01-05 11:26:00,TSTW,99.432,99.4364,99.38,99.409,944.1
2026-01-05 11:27:00,TSTW,99.409,99.4143,99.3548,99.3609,1055.3
2026-01-05 11:28:00,TSTW,99.3609,99.3795,99.3559,99.3702,985.8
2026-01-05 11:29:00,TSTW,99.3702,99.3703,99.2741,99.3131,1053.2
2026-01-05 11:30:00,TSTW,99.3131,99.3861,99.3044,99.3848,1011.2
2026-01-05 11:31:00,TSTW,99.3848,99.3965,99.3698,99.3763,997.2
2026-01-05 11:32:00,TSTW,99.3763,99.4258,99.3708,99.4095,957.4
2026-01-05 11:33:00,TSTW,99.4095,99.4369,99.3955,99.4322,985.7
2026-01-05 11:34:00,TSTW,99.4322,99.4621,99.393,99.4155,908.4
2026-01-05 11:35:00,TSTW,99.4155,99.471,99.3929,99.4602,1068.2
2026-01-05 11:36:00,TSTW,99.4602,99.4965,99.4265,99.433,851.8
2026-01-05 11:37:00,TSTW,99.433,99.4797,99.4286,99.4563,972.0
2026-01-05 11:38:00,TSTW,99.4563,99.4682,99.4468,99.452,1005.0
2026-01-05 11:39:00,TSTW,99.452,99.4655,99.3931,99.4176,1033.4
2026-01-05 11:40:00,TSTW,99.4176,99.4376,99.3703,99.3732,951.5
2026-01-05 11:41:00,TSTW,99.3732,99.395,99.3491,99.3511,1070.2
2026-01-05 11:42:00,TSTW,99.3511,99.4347,99.3369,99.4293,1012.9
2026-01-05 11:43:00,TSTW,99.4293,99.4754,99.4197,99.4519,977.6
2026-01-05 11:44:00,TSTW,99.4519,99.5452,99.4401,99.5093,973.1
2026-01-05 11:45:00,TSTW,99.5093,99.513,99.4653,99.468,915.7
2026-01-05 11:46:00,TSTW,99.468,99.471,99.4449,99.46,987.3
2026-01-05 11:47:00,TSTW,99.46,99.4989,99.4517,99.4932,1035.3
2026-01-05 11:48:00,TSTW,99.4932,99.5962,99.4886,99.5949,1014.8
2026-01-05 11:49:00,TSTW,99.5949,99.6136,99.53,99.5433,962.3
2026-01-05 11:50:00,TSTW,99.5433,99.5608,99.5318,99.56,996.5
2026-01-05 11:51:00,TSTW,99.56,99.5994,99.5502,99.597,1045.0
2026-01-05 11:52:00,TSTW,99.597,99.6281,99.596,99.6064,1027.4
2026-01-05 11:53:00,TSTW,99.6064,99.6092,99.5396,99.5614,1013.1
2026-01-05 11:54:00,TSTW,99.5614,99.6276,99.5559,99.6238,1066.8
2026-01-05 11:55:00,TSTW,99.6238,99.6282,99.5499,99.566,879.5
2026-01-05 11:56:00,TSTW,99.566,99.6835,99.5534,99.6658,1035.7
2026-01-05 11:57:00,TSTW,99.6658,99.7647,99.6621,99.7464,1011.8
2026-01-05 11:58:00,TSTW,99.7464,99.7656,99.6575,99.6638,1091.1
2026-01-05 11:59:00,TSTW,99.6638,99.7081,99.6372,99.7044,974.0
2026-01-05 12:00:00,TSTW,99.7044,99.7236,99.6662,99.6756,1025.8
2026-01-05 12:01:00,TSTW,99.6756,99.7141,99.6688,99.7026,968.2
2026-01-05 12:02:00,TSTW,99.7026,99.745,99.6991,99.7295,915.7
2026-01-05 12:03:00,TSTW,99.7295,99.7639,99.7103,99.7518,928.8
